transaction_id,customer_id,merchant_id,amount,timestamp,payment_method,merchant_category,is_fraud
TXN_00008891,CUST_000262,MERCH_00077,54.01,2024-02-29 17:06:51.821320,credit_card,gas_station,False
TXN_00008892,CUST_000126,MERCH_00094,55.34,2024-04-27 22:23:01.079684,credit_card,gas_station,False
TXN_00008893,CUST_000950,MERCH_00023,22.4,2024-07-27 19:28:47.202154,mobile_payment,travel,False
TXN_00008894,CUST_000396,MERCH_00019,16.75,2024-06-25 19:28:51.515299,credit_card,healthcare,False
TXN_00008895,CUST_000209,MERCH_00362,131.84,2024-05-05 13:34:46.210066,mobile_payment,utilities,False
TXN_00008896,CUST_000699,MERCH_00317,15.43,2024-08-17 02:31:30.688090,bank_transfer,healthcare,False
TXN_00008897,CUST_000670,MERCH_00386,108.8,2024-10-25 19:49:40.515075,debit_card,retail,False
TXN_00008898,CUST_000648,MERCH_00333,58.91,2024-07-29 15:17:05.911301,credit_card,grocery,False
TXN_00008899,CUST_000830,MERCH_00385,568.44,2024-06-14 08:25:55.337263,bank_transfer,online,False
TXN_00008900,CUST_000222,MERCH_00056,21.97,2024-03-19 07:57:54.120551,bank_transfer,grocery,False
TXN_00008901,CUST_000597,MERCH_00272,34.9,2024-08-14 17:41:52.911366,credit_card,restaurant,False
TXN_00008902,CUST_000463,MERCH_00365,77.4,2024-07-18 16:54:13.606578,mobile_payment,grocery,False
TXN_00008903,CUST_000925,MERCH_00084,5.0,2024-02-13 08:05:44.037022,bank_transfer,online,False
TXN_00008904,CUST_000348,MERCH_00064,162.86,2024-04-11 17:42:48.621053,debit_card,online,False
TXN_00008905,CUST_000223,MERCH_00486,33.57,2024-10-07 17:09:24.576323,debit_card,grocery,False
TXN_00008906,CUST_000119,MERCH_00189,19.68,2024-12-03 12:14:17.262196,bank_transfer,other,False
TXN_00008907,CUST_000661,MERCH_00437,34.47,2024-05-03 16:21:00.790022,credit_card,gas_station,False
TXN_00008908,CUST_000636,MERCH_00416,78.9,2024-11-21 19:32:06.553707,debit_card,grocery,False
TXN_00008909,CUST_000026,MERCH_00162,52.37,2024-04-03 05:17:29.585376,debit_card,grocery,False
TXN_00008910,CUST_000048,MERCH_00070,120.19,2024-10-21 06:13:09.307768,mobile_payment,other,False
TXN_00008911,CUST_000744,MERCH_00043,5.81,2024-06-26 19:13:51.965736,bank_transfer,entertainment,False
TXN_00008912,CUST_000135,MERCH_00314,57.8,2024-07-19 14:22:15.201859,credit_card,restaurant,False
TXN_00008913,CUST_000126,MERCH_00383,21.9,2024-08-30 20:03:11.145087,mobile_payment,utilities,False
TXN_00008914,CUST_000261,MERCH_00437,56.12,2024-08-31 16:47:28.034239,bank_transfer,gas_station,False
TXN_00008915,CUST_000482,MERCH_00129,920.67,2024-05-04 19:12:18.737607,debit_card,healthcare,False
TXN_00008916,CUST_000946,MERCH_00313,262.74,2024-07-08 13:04:43.669532,bank_transfer,travel,False
TXN_00008917,CUST_000839,MERCH_00220,50.1,2024-01-24 12:54:42.017306,mobile_payment,travel,False
TXN_00008918,CUST_000687,MERCH_00371,5.0,2024-05-13 10:05:55.904682,bank_transfer,online,False
TXN_00008919,CUST_000737,MERCH_00282,169.91,2024-08-22 21:29:02.380534,bank_transfer,retail,False
TXN_00008920,CUST_000844,MERCH_00164,5.57,2024-12-18 11:14:27.948661,mobile_payment,other,False
TXN_00008921,CUST_000250,MERCH_00151,113.51,2024-02-16 18:45:31.547406,bank_transfer,retail,False
TXN_00008922,CUST_000486,MERCH_00405,72.1,2024-03-23 11:36:55.762937,mobile_payment,gas_station,False
TXN_00008923,CUST_000233,MERCH_00008,13.05,2024-06-15 14:07:00.917330,credit_card,utilities,False
TXN_00008924,CUST_000390,MERCH_00284,15.67,2024-02-10 07:33:35.370806,bank_transfer,travel,False
TXN_00008925,CUST_000394,MERCH_00192,43.37,2024-07-19 11:04:16.972447,mobile_payment,healthcare,False
TXN_00008926,CUST_000977,MERCH_00307,9.1,2024-04-17 06:26:58.825428,mobile_payment,entertainment,False
TXN_00008927,CUST_000189,MERCH_00352,98.05,2024-11-14 15:10:01.319214,credit_card,other,False
TXN_00008928,CUST_000024,MERCH_00215,6.66,2024-04-22 12:35:10.867716,bank_transfer,healthcare,False
TXN_00008929,CUST_000191,MERCH_00475,54.13,2024-06-08 10:47:51.296352,bank_transfer,gas_station,False
TXN_00008930,CUST_000296,MERCH_00408,28.33,2024-12-25 18:34:13.752810,mobile_payment,online,False
TXN_00008931,CUST_000533,MERCH_00040,820.57,2024-01-31 12:47:35.001660,credit_card,entertainment,False
TXN_00008932,CUST_000994,MERCH_00265,5.43,2024-11-12 06:38:06.814926,debit_card,other,False
TXN_00008933,CUST_000111,MERCH_00023,77.08,2024-07-03 17:22:47.284790,credit_card,travel,False
TXN_00008934,CUST_000217,MERCH_00176,51.33,2024-05-25 18:36:32.215761,debit_card,online,False
TXN_00008935,CUST_000319,MERCH_00076,22.26,2024-12-09 14:20:51.166769,mobile_payment,healthcare,False
TXN_00008936,CUST_000156,MERCH_00115,58.98,2024-12-30 05:15:08.612775,credit_card,other,False
TXN_00008937,CUST_000847,MERCH_00328,32.17,2024-03-12 08:07:52.078050,debit_card,grocery,False
TXN_00008938,CUST_000783,MERCH_00210,14.58,2024-11-02 20:30:44.171525,mobile_payment,entertainment,False
TXN_00008939,CUST_000917,MERCH_00020,15.0,2024-03-21 06:28:05.240855,mobile_payment,retail,False
TXN_00008940,CUST_000613,MERCH_00141,154.71,2024-01-07 10:27:37.903766,mobile_payment,retail,False
TXN_00008941,CUST_000560,MERCH_00099,15.73,2024-09-24 12:41:31.033244,bank_transfer,travel,False
TXN_00008942,CUST_000916,MERCH_00110,47.15,2024-05-09 08:29:01.379250,debit_card,other,False
TXN_00008943,CUST_000585,MERCH_00397,73.73,2024-08-07 12:12:07.138288,mobile_payment,grocery,False
TXN_00008944,CUST_000890,MERCH_00124,5.72,2024-02-25 07:30:56.310158,bank_transfer,online,False
TXN_00008945,CUST_000437,MERCH_00318,28.97,2024-11-09 22:57:12.577149,bank_transfer,travel,False
TXN_00008946,CUST_000601,MERCH_00449,49.4,2024-07-10 06:23:46.180414,credit_card,other,False
TXN_00008947,CUST_000850,MERCH_00485,59.62,2024-10-19 21:16:39.013168,debit_card,grocery,False
TXN_00008948,CUST_000378,MERCH_00215,17.14,2024-05-12 14:52:04.356087,credit_card,healthcare,False
TXN_00008949,CUST_000654,MERCH_00017,40.75,2024-03-25 08:30:36.916551,debit_card,other,False
TXN_00008950,CUST_000294,MERCH_00398,112.0,2024-12-11 23:09:08.131923,debit_card,travel,False
TXN_00008951,CUST_000162,MERCH_00281,24.47,2024-07-12 07:25:18.646916,debit_card,grocery,False
TXN_00008952,CUST_000065,MERCH_00199,7.25,2024-05-16 01:22:32.779376,credit_card,other,False
TXN_00008953,CUST_000231,MERCH_00025,5.0,2024-02-06 01:12:34.278596,credit_card,other,False
TXN_00008954,CUST_000358,MERCH_00464,37.42,2024-03-01 21:58:01.632877,mobile_payment,grocery,False
TXN_00008955,CUST_000848,MERCH_00394,22.77,2024-08-19 23:34:42.822105,bank_transfer,restaurant,False
TXN_00008956,CUST_000318,MERCH_00129,97.26,2024-08-13 05:17:38.908815,debit_card,healthcare,False
TXN_00008957,CUST_000507,MERCH_00375,52.7,2024-11-03 13:46:18.569640,credit_card,other,False
TXN_00008958,CUST_000135,MERCH_00181,5.56,2024-10-01 17:40:21.463991,debit_card,healthcare,False
TXN_00008959,CUST_000576,MERCH_00342,126.7,2024-02-25 10:58:02.869048,credit_card,retail,False
TXN_00008960,CUST_000549,MERCH_00435,57.91,2024-12-09 22:36:06.530271,credit_card,retail,False
TXN_00008961,CUST_000548,MERCH_00490,38.32,2024-08-10 05:40:12.893621,credit_card,restaurant,False
TXN_00008962,CUST_000464,MERCH_00443,35.19,2024-11-09 16:39:57.310868,credit_card,healthcare,False
TXN_00008963,CUST_000821,MERCH_00196,83.7,2024-04-11 12:58:16.639372,mobile_payment,grocery,False
TXN_00008964,CUST_000791,MERCH_00111,57.22,2024-12-16 21:20:14.128779,debit_card,restaurant,False
TXN_00008965,CUST_000806,MERCH_00240,43.0,2024-12-12 12:21:22.275500,credit_card,restaurant,False
TXN_00008966,CUST_000328,MERCH_00403,5.0,2024-04-18 12:18:31.462312,credit_card,utilities,False
TXN_00008967,CUST_000060,MERCH_00233,77.21,2024-11-24 08:22:47.958637,debit_card,gas_station,False
TXN_00008968,CUST_000009,MERCH_00028,9.97,2024-12-20 12:47:51.558441,bank_transfer,restaurant,False
TXN_00008969,CUST_000420,MERCH_00316,58.48,2024-11-22 07:12:06.381430,credit_card,gas_station,False
TXN_00008970,CUST_000710,MERCH_00458,5.0,2024-06-19 18:42:58.783787,credit_card,utilities,False
TXN_00008971,CUST_000296,MERCH_00040,18.12,2024-02-19 18:24:36.463386,credit_card,entertainment,False
TXN_00008972,CUST_000376,MERCH_00486,84.51,2024-12-08 10:08:08.057004,bank_transfer,grocery,False
TXN_00008973,CUST_000497,MERCH_00145,15.79,2024-01-01 05:05:51.525804,credit_card,other,False
TXN_00008974,CUST_000205,MERCH_00166,188.94,2024-04-01 17:38:38.944495,mobile_payment,retail,False
TXN_00008975,CUST_000697,MERCH_00411,8.52,2024-07-21 23:26:04.689930,mobile_payment,utilities,False
TXN_00008976,CUST_000047,MERCH_00377,25.59,2024-04-23 14:39:46.340887,credit_card,online,False
TXN_00008977,CUST_000439,MERCH_00321,108.03,2024-12-02 14:56:12.681099,credit_card,grocery,False
TXN_00008978,CUST_000774,MERCH_00112,37.32,2024-08-11 22:54:26.136735,bank_transfer,travel,False
TXN_00008979,CUST_000675,MERCH_00363,19.09,2024-12-16 08:15:20.140420,mobile_payment,other,False
TXN_00008980,CUST_000731,MERCH_00424,20.2,2024-01-22 22:47:12.150702,bank_transfer,entertainment,False
TXN_00008981,CUST_000428,MERCH_00075,121.52,2024-05-29 10:53:22.685158,mobile_payment,grocery,False
TXN_00008982,CUST_000878,MERCH_00215,5.0,2024-02-22 19:36:50.869279,mobile_payment,healthcare,False
TXN_00008983,CUST_000158,MERCH_00447,53.46,2024-10-27 18:35:07.300360,mobile_payment,travel,False
TXN_00008984,CUST_000356,MERCH_00226,5.0,2024-10-06 05:50:02.655196,bank_transfer,other,False
TXN_00008985,CUST_000977,MERCH_00101,5.24,2024-10-21 23:13:02.283472,mobile_payment,other,False
TXN_00008986,CUST_000880,MERCH_00311,46.46,2024-12-13 18:58:37.084613,credit_card,other,False
TXN_00008987,CUST_000633,MERCH_00263,17.32,2024-03-29 13:58:35.143362,mobile_payment,travel,False
TXN_00008988,CUST_000056,MERCH_00465,68.33,2024-10-14 07:06:02.022383,mobile_payment,gas_station,False
TXN_00008989,CUST_000521,MERCH_00153,18.49,2024-08-23 21:42:04.723609,credit_card,utilities,False
TXN_00008990,CUST_000267,MERCH_00073,176.7,2024-05-22 13:09:25.413437,mobile_payment,retail,False
TXN_00008991,CUST_000063,MERCH_00160,118.36,2024-03-11 09:55:57.246821,credit_card,healthcare,False
TXN_00008992,CUST_000010,MERCH_00261,49.86,2024-10-31 10:43:20.181848,credit_card,restaurant,False
TXN_00008993,CUST_000607,MERCH_00453,10.0,2024-01-26 07:51:25.741096,mobile_payment,grocery,False
TXN_00008994,CUST_000757,MERCH_00066,6.45,2024-12-17 16:00:37.196920,debit_card,online,False
TXN_00008995,CUST_000845,MERCH_00175,51.68,2024-04-10 20:40:06.794382,bank_transfer,gas_station,False
TXN_00008996,CUST_000313,MERCH_00155,24.19,2024-11-21 11:30:47.737436,debit_card,other,False
TXN_00008997,CUST_000658,MERCH_00060,5.0,2024-02-15 13:36:34.762362,debit_card,utilities,False
TXN_00008998,CUST_000398,MERCH_00434,5.0,2024-09-26 14:22:39.605869,debit_card,other,False
TXN_00008999,CUST_000839,MERCH_00259,5.0,2024-12-10 21:25:41.111295,credit_card,other,False
TXN_00009000,CUST_000219,MERCH_00051,9.84,2024-02-25 09:10:21.818744,debit_card,travel,False
TXN_00009001,CUST_000283,MERCH_00075,74.75,2024-06-10 01:01:14.419914,mobile_payment,grocery,False
TXN_00009002,CUST_000005,MERCH_00434,16.18,2024-09-02 06:48:19.739093,mobile_payment,other,False
TXN_00009003,CUST_000691,MERCH_00301,42.63,2024-10-04 06:43:15.796089,bank_transfer,entertainment,False
TXN_00009004,CUST_000069,MERCH_00284,22.6,2024-01-04 15:20:12.340933,credit_card,travel,False
TXN_00009005,CUST_000347,MERCH_00392,85.75,2024-02-12 08:28:40.927422,bank_transfer,restaurant,False
TXN_00009006,CUST_000475,MERCH_00156,5.0,2024-04-23 17:46:00.387692,credit_card,other,False
TXN_00009007,CUST_000939,MERCH_00256,58.49,2024-02-07 19:52:58.673451,mobile_payment,gas_station,False
TXN_00009008,CUST_000951,MERCH_00292,51.41,2024-08-17 13:03:38.323080,mobile_payment,grocery,False
TXN_00009009,CUST_000998,MERCH_00312,18.74,2024-06-20 18:55:03.906063,debit_card,utilities,False
TXN_00009010,CUST_000675,MERCH_00304,46.33,2024-08-29 19:17:30.353030,debit_card,grocery,False
TXN_00009011,CUST_000115,MERCH_00085,55.6,2024-04-19 03:40:57.383756,credit_card,other,False
TXN_00009012,CUST_000116,MERCH_00277,9.54,2024-02-15 11:48:46.647237,debit_card,online,False
TXN_00009013,CUST_000762,MERCH_00330,235.86,2024-09-28 15:54:24.341924,credit_card,healthcare,False
TXN_00009014,CUST_000534,MERCH_00416,67.72,2024-06-14 20:15:31.277620,mobile_payment,grocery,False
TXN_00009015,CUST_000124,MERCH_00268,11.24,2024-01-26 19:43:40.590702,credit_card,healthcare,False
TXN_00009016,CUST_000422,MERCH_00168,9.79,2024-12-23 06:58:41.971301,credit_card,other,False
TXN_00009017,CUST_000271,MERCH_00347,47.54,2024-11-28 03:02:02.401516,debit_card,restaurant,False
TXN_00009018,CUST_000201,MERCH_00048,65.2,2024-05-04 08:27:51.073805,bank_transfer,grocery,False
TXN_00009019,CUST_000806,MERCH_00371,40.53,2024-04-09 07:37:13.513360,debit_card,online,False
TXN_00009020,CUST_000165,MERCH_00441,5.0,2024-12-26 10:31:27.877292,bank_transfer,healthcare,False
TXN_00009021,CUST_000256,MERCH_00253,76.09,2024-05-19 21:57:17.948567,bank_transfer,entertainment,False
TXN_00009022,CUST_000320,MERCH_00196,31.26,2024-11-21 12:10:57.754623,debit_card,grocery,False
TXN_00009023,CUST_000176,MERCH_00178,136.12,2024-02-11 11:27:25.689394,debit_card,retail,False
TXN_00009024,CUST_000428,MERCH_00368,49.08,2024-06-19 13:45:53.986081,debit_card,other,False
TXN_00009025,CUST_000465,MERCH_00328,94.56,2024-08-01 12:24:44.318474,credit_card,grocery,False
TXN_00009026,CUST_000825,MERCH_00366,5.0,2024-11-15 16:52:57.883856,mobile_payment,online,False
TXN_00009027,CUST_000250,MERCH_00137,59.49,2024-09-09 13:59:14.804935,bank_transfer,retail,False
TXN_00009028,CUST_000223,MERCH_00079,186.97,2024-10-16 13:25:52.238259,debit_card,retail,False
TXN_00009029,CUST_000084,MERCH_00392,76.02,2024-10-03 17:06:19.830786,debit_card,restaurant,False
TXN_00009030,CUST_000576,MERCH_00450,240.95,2024-03-22 23:47:19.358677,debit_card,entertainment,False
TXN_00009031,CUST_000650,MERCH_00065,35.97,2024-02-07 16:43:10.020416,credit_card,travel,False
TXN_00009032,CUST_000965,MERCH_00279,5.0,2024-12-30 21:01:20.958140,debit_card,utilities,False
TXN_00009033,CUST_000067,MERCH_00471,7.94,2024-08-08 04:02:55.531463,credit_card,travel,False
TXN_00009034,CUST_000901,MERCH_00434,10.12,2024-08-06 19:39:05.618663,debit_card,other,False
TXN_00009035,CUST_000826,MERCH_00428,179.07,2024-05-12 03:55:57.287596,debit_card,retail,False
TXN_00009036,CUST_000503,MERCH_00178,131.3,2024-11-13 17:36:17.569781,bank_transfer,retail,False
TXN_00009037,CUST_000671,MERCH_00495,8.8,2024-08-30 18:37:01.019807,credit_card,online,False
TXN_00009038,CUST_000742,MERCH_00184,62.38,2024-11-01 09:34:18.718640,bank_transfer,gas_station,False
TXN_00009039,CUST_000566,MERCH_00104,107.41,2024-12-17 18:01:15.998904,mobile_payment,travel,False
TXN_00009040,CUST_000601,MERCH_00272,30.85,2024-06-02 09:51:54.981086,credit_card,restaurant,False
TXN_00009041,CUST_000429,MERCH_00167,5.0,2024-08-20 12:24:17.241193,mobile_payment,healthcare,False
TXN_00009042,CUST_000025,MERCH_00246,103.59,2024-11-11 17:51:54.192744,credit_card,healthcare,False
TXN_00009043,CUST_000279,MERCH_00313,113.37,2024-04-12 05:34:59.618914,mobile_payment,travel,False
TXN_00009044,CUST_000716,MERCH_00066,97.38,2024-09-21 17:41:55.464669,debit_card,online,False
TXN_00009045,CUST_000597,MERCH_00443,5.87,2024-04-10 12:34:58.698667,mobile_payment,healthcare,False
TXN_00009046,CUST_000526,MERCH_00345,31.38,2024-04-01 12:38:10.503951,bank_transfer,other,False
TXN_00009047,CUST_000751,MERCH_00270,5.83,2024-07-04 11:32:03.525181,bank_transfer,healthcare,False
TXN_00009048,CUST_000998,MERCH_00172,49.21,2024-06-02 21:05:36.045243,bank_transfer,grocery,False
TXN_00009049,CUST_000074,MERCH_00167,5.16,2024-11-01 10:57:18.455726,mobile_payment,healthcare,False
TXN_00009050,CUST_000820,MERCH_00351,87.3,2024-12-24 11:50:19.364736,bank_transfer,grocery,False
TXN_00009051,CUST_000062,MERCH_00161,5.07,2024-01-31 21:53:52.206092,debit_card,other,False
TXN_00009052,CUST_000814,MERCH_00109,33.87,2024-02-06 14:54:26.666831,credit_card,entertainment,False
TXN_00009053,CUST_000516,MERCH_00266,44.0,2024-10-21 09:29:07.607591,mobile_payment,grocery,False
TXN_00009054,CUST_000740,MERCH_00234,145.38,2024-03-29 07:26:21.696603,credit_card,utilities,False
TXN_00009055,CUST_000866,MERCH_00491,11.91,2024-06-29 19:59:25.740985,mobile_payment,healthcare,False
TXN_00009056,CUST_000685,MERCH_00208,24.6,2024-08-03 19:53:58.862437,mobile_payment,gas_station,False
TXN_00009057,CUST_000744,MERCH_00351,94.12,2024-08-30 08:54:19.977436,mobile_payment,grocery,False
TXN_00009058,CUST_000910,MERCH_00475,29.42,2024-02-07 15:44:14.550515,mobile_payment,gas_station,False
TXN_00009059,CUST_000651,MERCH_00028,60.38,2024-10-12 04:52:33.899021,mobile_payment,restaurant,False
TXN_00009060,CUST_000737,MERCH_00188,39.32,2024-09-15 20:42:53.336694,credit_card,entertainment,False
TXN_00009061,CUST_000990,MERCH_00030,15.47,2024-07-23 14:28:33.097559,debit_card,entertainment,False
TXN_00009062,CUST_000341,MERCH_00414,148.24,2024-11-01 13:43:45.660400,mobile_payment,other,False
TXN_00009063,CUST_000751,MERCH_00462,13.96,2024-05-17 10:12:13.314283,credit_card,entertainment,False
TXN_00009064,CUST_000232,MERCH_00469,13.2,2024-07-08 23:08:56.550611,bank_transfer,other,False
TXN_00009065,CUST_000214,MERCH_00080,138.91,2024-12-03 08:07:46.152043,mobile_payment,grocery,False
TXN_00009066,CUST_000904,MERCH_00312,182.39,2024-05-19 14:27:50.713685,mobile_payment,utilities,False
TXN_00009067,CUST_000745,MERCH_00231,24.18,2024-08-07 14:33:42.569712,bank_transfer,utilities,False
TXN_00009068,CUST_000477,MERCH_00286,30.4,2024-08-03 17:24:17.937634,bank_transfer,restaurant,False
TXN_00009069,CUST_000740,MERCH_00130,249.91,2024-10-16 13:56:08.590107,bank_transfer,travel,False
TXN_00009070,CUST_000098,MERCH_00146,83.26,2024-12-14 07:39:58.123585,debit_card,grocery,False
TXN_00009071,CUST_000283,MERCH_00346,17.51,2024-07-29 19:28:46.544794,debit_card,other,False
TXN_00009072,CUST_000338,MERCH_00415,22.51,2024-02-12 03:03:59.995387,bank_transfer,online,False
TXN_00009073,CUST_000651,MERCH_00374,7.4,2024-10-05 14:54:31.347488,credit_card,healthcare,False
TXN_00009074,CUST_000015,MERCH_00017,19.61,2024-05-11 06:44:21.301997,mobile_payment,other,False
TXN_00009075,CUST_000882,MERCH_00132,23.64,2024-09-02 10:03:29.852748,debit_card,restaurant,False
TXN_00009076,CUST_000412,MERCH_00162,67.59,2024-11-25 18:11:49.037483,mobile_payment,grocery,False
TXN_00009077,CUST_000244,MERCH_00157,6.16,2024-06-02 08:13:29.642544,credit_card,other,False
TXN_00009078,CUST_000886,MERCH_00056,17.95,2024-05-23 18:12:25.470112,bank_transfer,grocery,False
TXN_00009079,CUST_000916,MERCH_00149,19.17,2024-09-28 08:09:13.090522,credit_card,entertainment,False
TXN_00009080,CUST_000122,MERCH_00396,13.43,2024-05-06 00:23:13.239476,debit_card,utilities,False
TXN_00009081,CUST_000899,MERCH_00074,16.77,2024-10-14 09:04:27.978015,debit_card,healthcare,False
TXN_00009082,CUST_000085,MERCH_00331,128.44,2024-11-07 20:33:40.939246,mobile_payment,online,False
TXN_00009083,CUST_000068,MERCH_00312,65.46,2024-07-28 07:30:05.477164,bank_transfer,utilities,False
TXN_00009084,CUST_000564,MERCH_00492,5.0,2024-07-09 04:25:29.365930,bank_transfer,healthcare,False
TXN_00009085,CUST_000646,MERCH_00055,59.58,2024-12-09 16:07:32.635768,credit_card,gas_station,False
TXN_00009086,CUST_000786,MERCH_00163,113.57,2024-10-23 10:17:14.931146,credit_card,grocery,False
TXN_00009087,CUST_000518,MERCH_00034,35.18,2024-08-17 05:19:00.260289,credit_card,online,False
TXN_00009088,CUST_000416,MERCH_00161,7.14,2024-10-10 19:02:44.023694,bank_transfer,other,False
TXN_00009089,CUST_000544,MERCH_00186,30.57,2024-09-01 15:02:19.977697,bank_transfer,restaurant,False
TXN_00009090,CUST_000183,MERCH_00110,5.0,2024-01-10 19:36:41.054527,credit_card,other,False
TXN_00009091,CUST_000983,MERCH_00448,119.71,2024-07-25 07:18:24.396753,debit_card,grocery,False
TXN_00009092,CUST_000621,MERCH_00454,104.78,2024-01-09 18:30:18.531151,credit_card,grocery,False
TXN_00009093,CUST_000025,MERCH_00376,61.22,2024-12-11 13:31:11.570180,credit_card,restaurant,False
TXN_00009094,CUST_000595,MERCH_00365,46.5,2024-02-06 09:31:29.263282,bank_transfer,grocery,False
TXN_00009095,CUST_000296,MERCH_00459,18.07,2024-12-02 20:03:59.433567,credit_card,grocery,False
TXN_00009096,CUST_000100,MERCH_00192,39.84,2024-10-19 17:36:08.481675,credit_card,healthcare,False
TXN_00009097,CUST_000557,MERCH_00010,135.64,2024-09-23 14:32:33.143621,credit_card,utilities,False
TXN_00009098,CUST_000433,MERCH_00270,50.97,2024-11-06 19:00:27.110607,bank_transfer,healthcare,False
TXN_00009099,CUST_000057,MERCH_00173,46.75,2024-04-02 15:47:04.614498,credit_card,gas_station,False
TXN_00009100,CUST_000013,MERCH_00475,79.8,2024-10-25 08:54:26.888716,credit_card,gas_station,False
TXN_00009101,CUST_000380,MERCH_00092,43.66,2024-05-05 08:52:32.114408,credit_card,online,False
TXN_00009102,CUST_000703,MERCH_00244,49.59,2024-12-21 19:33:25.097005,credit_card,restaurant,False
TXN_00009103,CUST_000031,MERCH_00471,14.07,2024-03-31 18:37:17.345319,credit_card,travel,False
TXN_00009104,CUST_000982,MERCH_00025,38.47,2024-06-11 08:01:16.416384,mobile_payment,other,False
TXN_00009105,CUST_000110,MERCH_00317,9.08,2024-01-18 14:43:12.822220,debit_card,healthcare,False
TXN_00009106,CUST_000762,MERCH_00352,40.94,2024-06-16 06:52:19.402811,debit_card,other,False
TXN_00009107,CUST_000501,MERCH_00490,57.17,2024-12-27 15:56:49.364486,credit_card,restaurant,False
TXN_00009108,CUST_000792,MERCH_00071,6.46,2024-04-06 18:24:05.729248,bank_transfer,online,False
TXN_00009109,CUST_000242,MERCH_00322,212.62,2024-10-16 09:17:43.349715,mobile_payment,retail,False
TXN_00009110,CUST_000694,MERCH_00410,88.64,2024-03-17 03:10:39.792151,debit_card,grocery,False
TXN_00009111,CUST_000895,MERCH_00467,204.21,2024-10-08 11:17:09.607454,credit_card,retail,False
TXN_00009112,CUST_000070,MERCH_00276,106.38,2024-07-18 13:09:10.056884,credit_card,retail,False
TXN_00009113,CUST_000478,MERCH_00119,13.77,2024-04-27 19:40:43.970290,bank_transfer,online,False
TXN_00009114,CUST_000660,MERCH_00418,7.7,2024-05-26 12:34:15.046295,mobile_payment,utilities,False
TXN_00009115,CUST_000712,MERCH_00288,40.42,2024-05-07 15:12:10.387436,debit_card,utilities,False
TXN_00009116,CUST_000454,MERCH_00335,22.55,2024-10-24 10:30:44.655004,debit_card,restaurant,False
TXN_00009117,CUST_000892,MERCH_00299,26.38,2024-11-04 12:44:45.057161,mobile_payment,other,False
TXN_00009118,CUST_000199,MERCH_00479,58.93,2024-11-08 07:13:19.597259,mobile_payment,grocery,False
TXN_00009119,CUST_000026,MERCH_00044,29.31,2024-05-01 07:45:58.379937,bank_transfer,retail,False
TXN_00009120,CUST_000285,MERCH_00099,81.55,2024-08-12 13:41:16.395686,bank_transfer,travel,False
TXN_00009121,CUST_000418,MERCH_00444,54.35,2024-09-27 19:10:03.711744,credit_card,grocery,False
TXN_00009122,CUST_000184,MERCH_00250,10.81,2024-11-01 11:25:27.446723,credit_card,healthcare,False
TXN_00009123,CUST_000483,MERCH_00356,12.42,2024-03-24 10:31:16.644789,bank_transfer,travel,False
TXN_00009124,CUST_000432,MERCH_00292,86.27,2024-10-29 20:15:50.568629,bank_transfer,grocery,False
TXN_00009125,CUST_000990,MERCH_00439,54.43,2024-02-06 14:22:19.015392,debit_card,restaurant,False
TXN_00009126,CUST_000602,MERCH_00353,52.76,2024-09-20 13:12:00.878010,mobile_payment,restaurant,False
TXN_00009127,CUST_000828,MERCH_00371,5.0,2024-08-21 09:35:50.001592,credit_card,online,False
TXN_00009128,CUST_000078,MERCH_00211,18.06,2024-04-24 12:13:02.143923,credit_card,entertainment,False
TXN_00009129,CUST_000287,MERCH_00454,49.24,2024-06-30 13:24:28.768049,debit_card,grocery,False
TXN_00009130,CUST_000150,MERCH_00079,45.3,2024-03-08 22:02:35.504273,debit_card,retail,False
TXN_00009131,CUST_000839,MERCH_00269,336.78,2024-05-19 19:25:13.172369,mobile_payment,travel,False
TXN_00009132,CUST_000525,MERCH_00303,41.8,2024-04-06 16:36:00.841075,mobile_payment,travel,False
TXN_00009133,CUST_000639,MERCH_00017,76.17,2024-09-15 19:47:22.974306,bank_transfer,other,False
TXN_00009134,CUST_000974,MERCH_00053,8.04,2024-05-07 14:12:09.378036,credit_card,healthcare,False
TXN_00009135,CUST_000277,MERCH_00209,5.0,2024-10-21 05:39:43.556919,debit_card,utilities,False
TXN_00009136,CUST_000065,MERCH_00312,5.0,2024-11-22 09:02:05.357609,bank_transfer,utilities,False
TXN_00009137,CUST_000634,MERCH_00148,51.08,2024-10-02 01:47:33.410842,mobile_payment,entertainment,False
TXN_00009138,CUST_000733,MERCH_00157,62.34,2024-12-16 19:32:27.651005,debit_card,other,False
TXN_00009139,CUST_000119,MERCH_00369,35.29,2024-04-27 18:22:32.340912,bank_transfer,restaurant,False
TXN_00009140,CUST_000095,MERCH_00440,104.9,2024-02-10 18:34:12.281889,mobile_payment,grocery,False
TXN_00009141,CUST_000272,MERCH_00424,80.14,2024-07-31 19:58:41.805674,credit_card,entertainment,False
TXN_00009142,CUST_000386,MERCH_00241,6.38,2024-11-27 11:21:13.163767,bank_transfer,healthcare,False
TXN_00009143,CUST_000929,MERCH_00472,60.18,2024-09-12 19:59:59.700521,debit_card,grocery,False
TXN_00009144,CUST_000073,MERCH_00045,5.0,2024-07-23 14:51:04.127757,credit_card,entertainment,False
TXN_00009145,CUST_000113,MERCH_00257,49.88,2024-10-03 16:18:36.939235,credit_card,healthcare,False
